name,player_id,guild_name,guild_id,points,battles
Der Mond 47,3453936,Germanien,1052,2660179118,702976
Darokan,6603031,Outsiders,343,2659539950,287127
Sallivan,4100295,Outsiders,343,2658664086,407157
Peter der Pfiffige,850129508,ρℓαуιηg αηgєℓѕ,92,2649240908,435474
Nachtjäger Doooch,851775688,Only Ronin`s,17616,2645648704,529023
Donnie Darko 13,2471042,Freigeist,22,2644128326,345048
wargh,2603690,Kommune,5397,2641523204,300919
HeiligerPiet,4509109,🐉DragonRocker🏴‍☠️,7226,2639715850,486773
Flunkerfuchs,9852752,Kommune,5397,2632614152,592585
momo 82,2348114,,,2629092912,435644
Blubberone,850433119,🥇 Neuaufsteher 🥇,12806,2627689488,411047
amokkun,10491251,Tartarus,15107,2620970834,511009
Lia die Hüterin,6720415,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2620179045,462505
Knibbel der Elegante,7981574,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2619358906,410161
Mazzic,851760203,RELIC HUNTERS,2803,2610036742,562080
Shias,849229623,nur so,3050,2600042489,343757
Oli1509,849589714,Die Flitzpiepen 🦄,20795,2599376163,455391
Zweistarter,3666811,🥇 Neuaufsteher 🥇,12806,2590979701,390191
Stephano,8217586,Force of Nature,21629,2588203917,466832
Elaphias,849286028,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2587903161,462182
Eusebi,849750140,Insane Guardians,18918,2583597170,621316
Tikimi,4559846,Outsiders,343,2583443649,768947
Lucky2016,3200037,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2583002736,387523
Hatti55,2329407,Armed Apes,1671,2582689644,852947
Jenny1973,849750359,King+Queens,3262,2575458998,563786
Candela die Mutter,5050878,🇮🇱Sitara🇺🇦,4988,2575448468,477633
Alex der Brummbär,850485477,KEIN STRESS 🏖,14466,2569271963,428654
Taddiraptor,849608101,FunFighters,3537,2566984209,341742
Mad Max69,3257526,Rising Island 🏝,8070,2566171658,429797
Bruno der Edelmann,7554427,🥇 Neuaufsteher 🥇,12806,2562345344,437499
Herr der Fliegen,8728150,Yggdrasil,10153,2552222741,710953
McRich,850807504,Black Phönix,17642,2549340861,680656
afk.,9411833,,,2544658722,640662
Lord Ainz 0oal Gown,4157384,Traction-unit leader,3980,2528413709,476367
Dixi 1963,9724332,🌳grüner Hirsch🌳,8112,2519140621,474211
Draxler der Barmherzige,2326267,FunFighters,3537,2511240454,236567
Emilia1903,9321086,Force of Nature,21629,2510825945,299185
Cmoi,848963125,🕊Gorgonen🕊,4888,2500302729,393341
Kleo 110 die Starke,2842368,,,2493966833,611764
Lord of the Sheaphard,7791411,Black Phönix,17642,2491697883,507958
Dajaneira,6979242,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2484422626,314022
Urlauberin,849807462,⚔ GoV ⚔  🕊,6768,2483359254,577980
Angelique de Peyrac,849126230,Dragon Riders,159,2481952596,352192
Curse-,849497809,FunFighters,3537,2476623499,382601
Szczypior,850955350,Spirit of Herkules,21272,2475802034,379962
Lisa die Fürstin,9187989,Astra 💫 Australis,20187,2470746628,398971
Föbikus,850608509,,,2467479963,540458
JanXX,9017996,Knights of Asgard,6,2465732241,535242
Ronnie.Sunshine.Bass,850249617,Die GEXperten,4314,2462433435,669025
Joshua511,849141236,Die Flitzpiepen 🦄,20795,2461334739,454526
Joana die Helvetierin,849024018,,,2461072946,515734
Superspatz,8729859,Black Phönix,17642,2456100408,698245
Tortuga 1,3991278,,,2453792365,477069
RebellHarald69,4516751,🥇 Neuaufsteher 🥇,12806,2450113424,879357
Simse13,849114939,Originals / Urlaub,12967,2446546669,507751
Chrizzy80,3300561,Spaß und Handel,12794,2443734270,515887
Lieberteddy,2308532,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2437177321,272860
Ferdinand 368 der Rote,3819589,FunFighters,3537,2434558589,499637
Thufir Hawat,10558614,,,2432627710,526134
Susa11,849662362,Rising Crown,3780,2430828337,499856
Rick der Ehrliche,9010590,Spaß und Handel,12794,2422654849,533580
Noxzukao,10407465,Outsiders,343,2420253810,500746
Kallepirinha,8295586,Helden der Birne,5088,2417610752,249554
BDE 1105,849487550,Dragon Riders,159,2415882013,345167
SchildiHildi,2444329,(Sch)Lummerland,24574,2415638481,574662
Hinrough,8279727,Kommune,5397,2398814556,404670
Zwutsel,852168462,FunFighters,3537,2396844014,486487
Perseus Zarathustra,8030747,,,2390196763,437454
Enwe11,3998865,FunFighters,3537,2386515703,700003
Llegre0520,8881253,Die Bruderschaft,10326,2382804463,314708
Eicheluwe,8088094,FunFighters,3537,2372560799,412949
Schnick-Schnack,2324988,,,2371455093,578862
.ZOE.,10154380,Die Arbeiter,635,2371302070,535828
Frisco Kid,3184238,,,2370363551,420069
Deapbaumann,10539143,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2364096194,345361
QuickFlotschi,850384346,Only Ronin`s,17616,2363194602,408784
Lisa2000,3082316,🐉DragonRocker🏴‍☠️,7226,2361357532,351544
hgks der Graue,6171102,,,2355434742,404033
diekleene86,4907595,ooo twine ooo,3890,2352976575,268891
Leon Lex,2313719,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2349379859,410678
Blackmagic der Weise,4131679,Rising Crown,3780,2346465784,598936
as250591,851493867,King+Queens,3262,2343031145,314624
Halo der Herrliche,2943055,FunFighters,3537,2342982312,270456
.LION.,6014679,LION,24598,2338934065,552554
Xadus,851413040,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2336365846,1018955
Aristeas 249 der Weise,4234321,Freigeist,22,2333969139,254818
Viper-007,9731699,Götterbande,3358,2333758737,675296
Peter der Düstere,850496417,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2333668023,589045
Vitja73,7888815,Kommune,5397,2333449247,522401
Ruthen,9782880,Tartarus,15107,2329237119,406409
**Hermi**,8477336,Sachsen Fighters🇺🇦,2198,2324811754,392421
Rockthegarden,850568840,Insane Guardians,18918,2320607439,402500
ENERGY1,8801483,Only Ronin`s,17616,2310956618,359187
Elena da Gamah,7872422,Horde 🕊🇺🇦,3441,2308555282,411401
Peter 96,10343194,🐉DragonRocker🏴‍☠️,7226,2307283360,483880
Viktoria die Löwin,8436670,Pause Viki,25361,2305641235,518487
Leonidas 1055 der Jäger,849495187,Hamburger Hanse,8586,2305427547,368492
Stonewall TJ Jackson,2325808,Rising Crown,3780,2303996932,349846
Otto der Friesenjung,6642230,,,2301502635,337230
gmuender,3292149,Only Ronin`s,17616,2292390888,301686
Juergen der Held,851153120,Force of Nature,21629,2288674075,503488
odido,2349930,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2278442480,414690
ironman17,9587009,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2273948756,502918
seb2110,2479667,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2271993761,445032
Ace die Feuerfaust,4486341,Rising Crown,3780,2258192204,542993
Eridus der Starke,2283543,🕊Frodos Freunde🕊,18707,2254319746,319888
Freddy der Weisse,9523479,FunFighters,3537,2253786346,324950
WARWAR,3128108,Das Grauen,2677,2250106462,382506
Cosmic*,7956976,Kommune,5397,2248570674,399831
Maia die Falkin,5742781,,,2248314261,364498
Annoman2015,2467672,Kommune,5397,2247312242,377204
Thony der Erste,6103933,Clan der Fischer,9193,2244113840,326016
*Wurzl*,4008280,⚫️ Black Pearl ⚫️,21695,2242230966,345913
warlove,8348356,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2234534046,417158
Ecki72,10697654,,,2232147540,793806
Mike von und zu Gnadenho,8157864,Die Bruderschaft,10326,2231263293,469340
Silberrücken 010,9912145,🕊 Grenzgänger 🕊,12219,2229793086,591483
StoutTjango,849448100,Only Ronin`s,17616,2226837336,637695
Maddin4165,6650733,Alleinzuhaus,25754,2223839137,354056
-Witt-,849278225,Black Phönix,17642,2222468095,583689
Uranius 565 der Löwe,7975796,Weisse Rose,6843,2220478280,311073
RoterDrache,210892,,,2212701185,732833
Alex6990,851657590,Kommune,5397,2206182656,519803
Kassander 93 der Rote,2310366,Shadow Hunter,17937,2203967923,495098
Bernd der Viertelzwölfte,9696413,Meine Kleine,25724,2199318036,472783
Calimero6,9264154,Outsiders,343,2190509907,355479
Katasi,849360652,Weisse Rose,6843,2190476011,465050
Dubrac,850177235,Nordische Union,12521,2188186506,470940
*Rody*,8904269,Kommune,5397,2186170502,409066
Wupps,10315288,Rising Crown,3780,2184442123,347617
ginale100,3249511,Force of Nature,21629,2181779410,372301
Ingo H,3788966,🐉DragonRocker🏴‍☠️,7226,2179492645,336576
Thomas the Lord,3032628,Rising Crown,3780,2178478256,426914
hanuta8,4198980,Rising Crown,3780,2175060597,325531
Bartus der Grausame,5451830,,,2174777233,359709
Arathon der Erste,8724727,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2171505189,429483
Rinaldo,8248498,Astra 💫 Australis,20187,2167878980,368623
ramieris,849824288,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2165857822,381343
Alphakevin0105,851407238,Die Arbeiter,635,2162407808,474262
froschmaul,3127454,Die Arbeiter,635,2161218906,302187
Kikigrozni,1188833,Beamtenmikado,88,2159236907,172130
Muellmax,2606160,Next Generation,16,2157689619,380490
James Hood,5397222,FunFighters,3537,2154310213,348711
Joise,6562319,🧊Ice Gilde🧊,6289,2150385767,289224
Andy64,849387139,🐉DragonRocker🏴‍☠️,7226,2149973762,583476
Jeff Gonzo,9719160,Outsiders,343,2143591595,454061
Sören2.0,4896541,Helden der Birne,5088,2138094948,319886
--kuerbis--,893334,,,2137640653,606004
Krösus 517 der Pfähler,7919893,Only Ronin`s,17616,2136474802,326780
Ickebins9,849350488,,,2136125557,458496
Gasgeber,1787988,Next Generation,16,2135903947,307701
Medea 1492,850863570,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2131671081,629959
Juliane63,6440494,Schwarze Engel🕊,4132,2131115845,392470
Unsichtbarer132,849530890,🕊 Quo Vadis 🕊,2017,2130052275,321290
Flavius Fuchs,849326959,Fairy Trade,68,2129485979,331169
aventinus der stolze,4248447,,,2122694141,467187
Kalte Füße,888465,🥷☠️,99,2119061984,402201
Zwickl72,8107719,Outsiders,343,2116602651,440451
Sir Godon,9106306,Weisse Rose,6843,2113762483,585261
Tofu Torsten,849681743,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2112362454,236316
Kuno Kliffhanger,8638483,🥇 Neuaufsteher 🥇,12806,2105660345,524924
Linessa,849554168,Black Phönix,17642,2104899912,484331
Dukeandy1,3661493,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2104864599,637732
king0815,851845102,,,2102990740,297314
karli2,5500290,🐉DragonRocker🏴‍☠️,7226,2101308775,372178
Aristeas der Starke,850253236,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2097708457,498724
Hektor vom Kuipergürtel,3607220,Frei und Freundlich,11817,2096861942,373135
Zorra.,5388693,Next Generation,16,2093978894,438137
natan der weiße,2349469,Hamburger Hanse,8586,2093364732,481434
Dieter F,850515187,Rising Crown,3780,2088257008,394032
Luna Falschherum,9245165,Black Phönix,17642,2085327154,290045
rich10,675916,🇺🇦 Nemesis 🇺🇦,3701,2085026837,400724
Terranonsen,7743869,Kleine Auszeit,25632,2084558569,361374
Vortimer 934 der Zornige,9990291,Die Flitzpiepen 🦄,20795,2083555019,483745
Borisfen,6530578,HAN 🇺🇦,8082,2082851487,312052
Fabs der Weise,7863720,Knights of Asgard,6,2075300881,339104
Herr Abbenhues,3444129,Next Generation,16,2074785399,259310
Euphemia 3166 die Weiße,850096253,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2073755692,359538
Shannara61,849932706,Insane Guardians,18918,2070367959,419896
LyTeck,5163371,NO MA'AM,17513,2062816589,262736
SunshineBrondo,5102966,FunFighters,3537,2058622206,322694
SID THE PSYCHO,9854179,Only Ronin`s,17616,2055973527,230677
MarcAurelius,8998380,Die Flitzpiepen 🦄,20795,2055221152,428681
phoebnator,8237260,FunFighters,3537,2050586566,441538
Andros 2.0,6342062,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2049552790,394238
blutbube,3924338,Only Ronin`s,17616,2032787713,444670
Egon Slowhand,849366883,Egons Privatgilde,25484,2029525157,580505
Bort I,5557363,🕷️🐜🦗,24885,2027726547,506763
Kassander 2108,10638420,Goats of Sparta,10522,2027186272,369209
Nobody 311,2328300,🔥 Feuersterne ⭐️,13890,2019466947,318036
goldmohn,692273,👑 Annodazumal 👑,4103,2019422692,315942
Siggy24,851671642,Herzogtum BY,15390,2017507719,268772
Old Foxi,850894960,Olive,25676,2016295811,350048
mac75,2325096,Die Händler,1661,2015820039,304569
Mogli XL,4267814,,,2014263072,488378
Prius7,2441690,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2013207326,354878
Ardagh,3266568,Jolly Roger,394,2007728869,362912
ThomasS der Stratege,7310659,🐉DragonRocker🏴‍☠️,7226,2004571571,452684
Don Alfredo I,9157300,D. Unerschrockenenᵁᴬ,13198,2003769654,438637
KarlRanseier,9897539,Next Generation,16,2003493988,324999
HRH Charles II,5817419,🥇 Neuaufsteher 🥇,12806,2000950146,273052
Schneller Schatten 1,9469750,🌳grüner Hirsch🌳,8112,2000873106,349507
-Seeed-,8003886,☠️NeverNight☠️,10520,1991955307,446554
Raginald,4347480,Rising Crown,3780,1991721474,266624
Rhea 574 die Großzügige,8081233,,,1990784610,469371
Arzon,1186040,🥇 Neuaufsteher 🥇,12806,1989323645,863538
Der Sokrates,5368341,Blaze of Glory,36,1988983991,264478
Otto dS,9090662,Only Ronin`s,17616,1986100097,312449
Friedrich Georg,9356216,Dragonis,4798,1984391559,275655
Da-Franzl,3025555,,,1981235535,510671
Sternla,10363953,,,1979547166,418782
Lyneran,6171875,,,1976939118,246256
Danipu,850695500,Rising Crown,3780,1976339141,271668
Ute die Stolze,4764185,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1975162316,420118
grille102,850228101,Rising Crown,3780,1974238419,693617
Mairlin der Laborkraken,9616814,motivationspause,24816,1971834268,412555
Andy der Halunke,3984988,Outsiders,343,1971117865,357999
LeRock,2482377,🐉DragonRocker🏴‍☠️,7226,1967498534,165008
Atze Schröder,3188301,Germanien,1052,1967210755,331065
Theriska,9992043,🥇 Neuaufsteher 🥇,12806,1965630166,375950
Gucky20,2725156,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1963184510,401927
Fruchtzwerg,848932615,,,1958130079,565787
Eisenfaust80,850193322,Frei und Freundlich,11817,1955791299,328214
janplo,9297805,🕊 Grenzgänger 🕊,12219,1953010415,476518
Mathilda die Hexe,8760904,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1950761605,297815
Bff7,7681266,Die Fantastischen 3,13797,1949655127,407660
fraydz,1970191,ooo twine ooo,3890,1948910987,385901
Kleo 403 die Listige,5553419,,,1947362547,400970
Mollo111,9973647,Dragonis,4798,1945269194,388646
Beckman6,4225065,Hamburger Hanse,8586,1944871004,282718
Brutus 541 der Prophet,10619479,🐉DragonRocker🏴‍☠️,7226,1940701633,439687
TA73,9083605,,,1938128361,540988
maringo1892,3649218,Astra 💫 Australis,20187,1937857907,286356
R3Drag0n,849076998,Only Ronin`s,17616,1928276502,209649
Halotrie,7223628,🐉DragonRocker🏴‍☠️,7226,1927584170,413173
raggi,124953,🥃 Havana Club 🥃,20016,1927116302,391851
King Dufner,3396534,Fairy Trade,68,1926731591,352289
Drummer Bärchen,7585109,Force of Nature,21629,1925800271,400080
IUT2249,852181340,DNA.,211,1925527672,382359
Sharky13,7926724,Originals / Urlaub,12967,1924280944,348332
duzlo,2739549,KEIN STRESS 🏖,14466,1922821050,276608
Tolina,2334056,Rising Crown,3780,1918672346,352152
Enaris,2096684,Kommune,5397,1915814345,441389
It hurts whenIP,6293757,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1909604197,435384
Brunettii,8103195,Katz und Kater 🐺,25306,1901161147,361822
Haekon2k0,849629015,ρℓαуιηg αηgєℓѕ,92,1901146264,343110
Brummbär1719,851610370,Black Phönix,17642,1900372216,363738
Alarich der Berserker,5787001,Dragonis,4798,1899624062,346605
Berlin6136,623874,👑 Annodazumal 👑,4103,1897639399,352755
-jonas-,849275474,,,1897613000,375126
Raencher,6719793,🥇 Neuaufsteher 🥇,12806,1895853927,242522
Hivetown,5929229,Dragonis,4798,1890985462,242228
König Arthur X,3124357,Kommune,5397,1889503521,204368
MadMaxMonster,6166596,Dragonis,4798,1886988285,232837
pit0306,849857837,Orcas,5300,1885886411,327333
Zivilisierer,5554780,Frei und Freundlich,11817,1883592422,513927
Grelimir,9890547,🕊 Quo Vadis 🕊,2017,1880974440,322849
ErichT,3497820,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1878136872,242023
Kong5,9393074,KEIN STRESS 🏖,14466,1876888898,436116
Caesar 88888,851323426,Helden der Birne,5088,1874928546,310438
RudgerHH,4740655,Armed Apes,1671,1873167375,615393
Sonic one,5385256,Kommune,5397,1872723214,291878
Lilly C,3962016,Outsiders,343,1872491266,250281
Arcti,9676105,Outsiders,343,1869938951,315657
Kanzler Hoschi,7722357,☠️NeverNight☠️,10520,1866160515,385996
Gripho,851563473,Die Flitzpiepen 🦄,20795,1863478797,405486
VerzauberteAnne,5838964,FunFighters,3537,1857053653,732590
Viatoris,8075817,Die Flitzpiepen 🦄,20795,1855615391,1110182
goldengirl69,7873786,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1854427818,390485
Hans Durstig der Breite,9992463,Freigeist,22,1853974645,497861
manni 13,8689330,ρℓαуιηg αηgєℓѕ,92,1846904925,332610
Ritter Rastlos,849924282,Force of Nature,21629,1843088511,356465
Sunnly,7751667,,,1842472269,467418
Carmi,2835541,,,1839985487,464941
HN48,8893845,Only Ronin`s,17616,1838769694,162641
Kaminek,6251506,borussia,7472,1836917652,489705
Suanebo,10451229,😇Engel+Strategen🈲,60,1831749107,390526
Kamkiriad,6918656,🔥 Feuersterne ⭐️,13890,1830831381,353965
Tank,851132175,No Pain,25648,1828406642,337992
AlexSchub,2599467,Die Karawane,20,1828356270,312189
Sleier82,9342404,,,1826331650,407427
Kiem,8507702,🐉DragonRocker🏴‍☠️,7226,1825532544,622116
MacGyver8019,10676205,ρℓαуιηg αηgєℓѕ,92,1824599397,376728
Valdas der Große,6441693,FunFighters,3537,1823420831,373446
Fichte,8435549,Hessian Dragons,109,1822241169,232178
TheDeath1994,2784138,ρℓαуιηg αηgєℓѕ,92,1821370862,319279
sonnenhalb aus dem tal,6134914,,,1820506570,436814
Bandai,5056466,🌍Weltkontor🌎,5204,1814945383,363031
TeutatesLipsia,4034326,FunFighters,3537,1811529163,239950
Annumilonde,849523427,Yggdrasil,10153,1809612241,287799
Uwe H. Richard,8511884,Die Bruderschaft,10326,1809481150,334269
Torral,9543639,Flow,14578,1808874635,311490
Archimedes 5319 der Löwe,7987955,Fairy Trade,68,1807943031,303661
Franziskus27,849793381,Bravehearts,16086,1805435157,362598
Lord Hune,6729243,FunFighters,3537,1805176147,256867
Vermummter,4135938,🤘🍻Biergarten🍻🤘,19939,1803798139,304790
monkeshof,10336164,KEIN STRESS 🏖,14466,1803477183,289606
Charming Khaled,9427302,,,1803195487,643951
Ele***,852185817,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,1801644039,329865
Sonnensohn,10541073,Die Tavernenhocker,4833,1801254104,287219
xXxBockixXx,852022413,Outsiders,343,1799919824,520065
HarveyPsy,3407897,Neu-Drachenfels,11825,1799578958,395390
Wall-E,850399871,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1799413768,354462
Projekt-XJ,852356578,Kommune,5397,1797490370,426302
walkyre1972,7980919,ρℓαуιηg αηgєℓѕ,92,1796682462,332579
0nkelt0m,4161627,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1793647243,265209
Harry der Kleine,9994794,Die Tavernenhocker,4833,1792531864,299047
Rincewind63,9181001,DNA.,211,1790593965,325369
Meg07,850440326,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1785545342,474122
Nordostlicht,849721179,Yggdrasil,10153,1784539669,380769
Sandra F,850645109,Rising Crown,3780,1784403075,321893
Harsesis,9926921,Kommune,5397,1784086858,398361
King Edward,9769635,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1781979288,243664
Sedi,849719245,D. Unerschrockenenᵁᴬ,13198,1780888423,445771
Tomspom,850309663,Dragon Riders,159,1778010466,218618
Undine14,4121330,Frei und Freundlich,11817,1773300408,276466
Claudia von Stern,8854768,⚔Orden des Nordens⚔,11768,1771493634,270370
eotsh,5962551,,,1771236184,381859
Barney61,850139535,Singleplayer United,24941,1768052481,248919
Schullik 1337,6324689,,,1760798349,438079
Erforce One,849828830,,,1758724845,529301
jsds,2748026,desra,10803,1756672983,269825
Geoffrey 519 der Listige,6550035,Legati Minervae,13956,1755806028,279920
Matriarch,849564175,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1753600855,380375
-Silke-,8508617,Shadow Hunter,17937,1752025018,405498
Strissinator,3374506,,,1748458391,368318
mad-professor,3928180,,,1743726362,339108
erlkeiser,3515835,Die wilden Kämpfer,2555,1742178868,349293
cbu4711,600463,Frei und Freundlich,11817,1741508708,271380
Heiler123,9174807,,,1738571933,399460
FloBine,6199104,Fighting Porcupines,22345,1737808931,384550
Destinatorrr,9484855,Force of Nature,21629,1736707328,299330
chrikobo,942739,Blaze of Glory,36,1731259743,243795
Awembe,850021044,Die 4 Musketiere UA,8902,1729367364,309252
Manowar 43,3279527,Helden der Birne,5088,1725061319,254416
HerrEmausS,3926470,Die Händler,1661,1724876563,246113
David Herfort,851289621,Dragon Riders,159,1723510640,314223
M10ario,7410854,Insane Guardians,18918,1723488574,322443
Sven I Gabelbart,10468324,,,1721370191,455927
Vespasian 1329 der Jäger,8132152,DTH just for fun,6840,1720337389,433880
kema3,10268702,Die Fantastischen 3,13797,1718569074,340032
